0,1,2,3,4,5
1538179200000,6634.58000000,6634.58000000,6608.69000000,6615.02000000,164.85180200
1538179500000,6615.03000000,6620.75000000,6595.00000000,6601.00000000,197.80393400
1538179800000,6599.10000000,6616.77000000,6599.10000000,6612.27000000,128.58377400
1538180100000,6610.01000000,6614.22000000,6590.00000000,6596.00000000,125.79509200
1538180400000,6595.99000000,6606.34000000,6590.00000000,6604.01000000,56.54398800
1538180700000,6604.01000000,6607.81000000,6597.42000000,6597.43000000,47.82326700
1538181000000,6597.72000000,6610.27000000,6597.42000000,6600.88000000,32.27361600
1538181300000,6601.89000000,6610.00000000,6600.81000000,6605.87000000,28.42891700
1538181600000,6605.94000000,6610.00000000,6605.60000000,6609.01000000,39.49303900
1538181900000,6609.01000000,6622.87000000,6608.04000000,6614.62000000,112.07412700
1538182200000,6614.57000000,6624.94000000,6612.00000000,6623.75000000,64.38298900
1538182500000,6623.75000000,6632.38000000,6618.00000000,6624.48000000,89.90140800
1538182800000,6623.00000000,6626.00000000,6610.00000000,6612.05000000,42.72734200
1538183100000,6614.09000000,6617.00000000,6581.12000000,6584.81000000,121.14506200
1538183400000,6584.81000000,6602.40000000,6577.56000000,6595.75000000,127.95560000
1538183700000,6595.75000000,6602.70000000,6586.43000000,6591.69000000,33.57128100
1538184000000,6594.44000000,6594.44000000,6565.38000000,6580.53000000,118.35604500
1538184300000,6583.72000000,6587.60000000,6530.00000000,6537.93000000,374.45362900
1538184600000,6531.06000000,6559.01000000,6531.05000000,6553.17000000,169.68113900
1538184900000,6551.59000000,6554.92000000,6490.00000000,6505.36000000,887.76132200
1538185200000,6504.79000000,6518.04000000,6495.00000000,6512.73000000,229.52549500
1538185500000,6509.58000000,6527.26000000,6509.58000000,6520.00000000,253.20781300
1538185800000,6520.00000000,6522.28000000,6508.57000000,6509.79000000,123.24214100
1538186100000,6509.78000000,6509.99000000,6490.00000000,6490.01000000,140.53416700
1538186400000,6490.03000000,6517.45000000,6490.00000000,6511.01000000,128.66827900
1538186700000,6515.26000000,6521.65000000,6510.20000000,6517.77000000,87.43977900
1538187000000,6516.02000000,6517.80000000,6503.78000000,6514.01000000,70.90019600
1538187300000,6514.01000000,6517.77000000,6509.00000000,6517.76000000,63.16286000
1538187600000,6517.77000000,6522.00000000,6507.96000000,6509.50000000,287.24231000
1538187900000,6510.33000000,6512.00000000,6500.08000000,6505.02000000,114.45831000
1538188200000,6507.97000000,6510.10000000,6504.68000000,6507.02000000,131.25921400
1538188500000,6507.01000000,6515.32000000,6505.01000000,6512.01000000,136.06460500
1538188800000,6512.97000000,6522.87000000,6512.00000000,6519.36000000,124.89070900
1538189100000,6520.00000000,6530.00000000,6520.00000000,6524.13000000,48.02944500
1538189400000,6527.01000000,6535.54000000,6525.59000000,6533.00000000,168.87473200
1538189700000,6533.00000000,6533.02000000,6514.01000000,6514.99000000,163.23226700
1538190000000,6514.01000000,6516.28000000,6508.50000000,6508.52000000,112.42740700
1538190300000,6509.64000000,6528.24000000,6507.73000000,6524.14000000,112.13639500
1538190600000,6520.19000000,6527.00000000,6512.77000000,6514.86000000,50.01487000
1538190900000,6512.90000000,6516.25000000,6507.73000000,6507.73000000,142.07791000
1538191200000,6507.74000000,6507.99000000,6490.00000000,6492.06000000,272.58351500
1538191500000,6492.06000000,6501.54000000,6491.00000000,6501.54000000,123.95154600
1538191800000,6501.54000000,6501.54000000,6499.32000000,6500.33000000,92.98241000
1538192100000,6501.54000000,6516.15000000,6500.32000000,6512.01000000,188.60300500
1538192400000,6512.27000000,6514.92000000,6506.01000000,6506.16000000,72.28982700
1538192700000,6506.15000000,6512.54000000,6506.01000000,6510.05000000,185.90443300
1538193000000,6510.05000000,6512.32000000,6493.00000000,6500.68000000,135.58518500
1538193300000,6501.13000000,6505.75000000,6497.91000000,6500.89000000,38.61991100
1538193600000,6503.82000000,6506.21000000,6477.30000000,6480.07000000,325.80231600
1538193900000,6482.40000000,6508.11000000,6479.20000000,6506.00000000,78.21763000
1538194200000,6508.05000000,6511.11000000,6504.06000000,6510.38000000,122.81571800
1538194500000,6509.67000000,6516.00000000,6508.15000000,6509.79000000,59.24592500
1538194800000,6509.80000000,6512.00000000,6497.00000000,6497.00000000,58.20412700
1538195100000,6497.00000000,6512.00000000,6495.83000000,6503.31000000,109.47756400
1538195400000,6503.24000000,6508.90000000,6503.08000000,6507.15000000,164.59748300
1538195700000,6508.90000000,6512.55000000,6507.15000000,6512.01000000,166.66105100
1538196000000,6512.00000000,6516.98000000,6509.53000000,6515.02000000,59.96807400
1538196300000,6516.22000000,6517.04000000,6500.00000000,6502.03000000,218.44738200
1538196600000,6502.03000000,6513.00000000,6502.03000000,6505.68000000,111.89436600
1538196900000,6505.70000000,6511.39000000,6504.43000000,6509.00000000,210.85097200
1538197200000,6509.01000000,6510.00000000,6500.00000000,6500.00000000,116.80524900
1538197500000,6500.00000000,6504.65000000,6500.00000000,6500.00000000,79.79465200
1538197800000,6500.00000000,6504.47000000,6500.00000000,6503.54000000,44.63384400
1538198100000,6501.67000000,6506.17000000,6501.67000000,6506.00000000,220.16211200
1538198400000,6505.49000000,6509.99000000,6503.82000000,6508.00000000,103.12772400
1538198700000,6508.00000000,6509.99000000,6507.00000000,6508.04000000,21.89952600
1538199000000,6509.01000000,6512.00000000,6507.32000000,6511.05000000,60.59176500
1538199300000,6512.00000000,6517.52000000,6510.00000000,6517.52000000,78.67293900
1538199600000,6515.89000000,6518.00000000,6511.01000000,6516.10000000,147.35236300
1538199900000,6516.10000000,6518.35000000,6503.08000000,6505.22000000,189.30914400
1538200200000,6505.22000000,6509.15000000,6500.00000000,6507.10000000,108.48647300
1538200500000,6501.79000000,6509.87000000,6500.00000000,6505.54000000,55.79736400
1538200800000,6507.57000000,6509.59000000,6501.36000000,6505.13000000,59.89777400
1538201100000,6505.13000000,6505.13000000,6499.00000000,6500.01000000,48.12308500
1538201400000,6500.02000000,6500.30000000,6488.00000000,6495.13000000,76.20348700
1538201700000,6497.26000000,6497.26000000,6485.37000000,6487.49000000,155.73115400
1538202000000,6485.78000000,6493.66000000,6485.78000000,6491.03000000,65.90255100
1538202300000,6492.48000000,6493.04000000,6466.00000000,6468.99000000,331.95657200
1538202600000,6467.00000000,6506.98000000,6464.57000000,6506.98000000,232.05617700
1538202900000,6506.76000000,6506.76000000,6497.04000000,6498.39000000,143.45284200
1538203200000,6499.05000000,6509.00000000,6497.89000000,6500.59000000,49.39233800
1538203500000,6502.65000000,6505.00000000,6500.00000000,6505.00000000,36.79520500
1538203800000,6504.04000000,6518.36000000,6504.04000000,6512.11000000,104.38103200
1538204100000,6509.86000000,6515.89000000,6506.38000000,6513.97000000,27.50948300
1538204400000,6513.01000000,6513.97000000,6500.59000000,6511.05000000,49.99968500
1538204700000,6510.16000000,6519.00000000,6508.90000000,6514.39000000,72.57758500
1538205000000,6514.39000000,6519.00000000,6514.22000000,6516.13000000,28.19245900
1538205300000,6516.12000000,6516.57000000,6502.57000000,6511.02000000,85.80522300
1538205600000,6511.01000000,6518.97000000,6511.00000000,6517.96000000,71.41054200
1538205900000,6517.96000000,6540.37000000,6516.35000000,6533.21000000,115.51554600
1538206200000,6533.21000000,6543.39000000,6531.00000000,6532.01000000,102.18856000
1538206500000,6532.01000000,6534.98000000,6523.21000000,6531.05000000,58.86910900
1538206800000,6531.06000000,6533.78000000,6518.02000000,6519.79000000,133.14601300
1538207100000,6524.59000000,6524.59000000,6519.44000000,6523.79000000,33.75188600
1538207400000,6523.79000000,6534.60000000,6521.55000000,6531.26000000,65.67321800
1538207700000,6529.04000000,6557.00000000,6529.00000000,6545.81000000,178.48381200
1538208000000,6549.04000000,6565.00000000,6540.37000000,6546.66000000,190.02595000
1538208300000,6550.00000000,6556.96000000,6541.76000000,6556.94000000,96.57887200
1538208600000,6556.94000000,6570.00000000,6541.12000000,6549.75000000,160.58491300
1538208900000,6548.01000000,6552.36000000,6541.21000000,6541.53000000,85.89864800
1538209200000,6543.65000000,6546.43000000,6541.21000000,6542.91000000,68.37032400
1538209500000,6542.91000000,6546.16000000,6540.68000000,6543.01000000,77.12105100
1538209800000,6542.01000000,6543.01000000,6530.74000000,6533.73000000,92.56867300
1538210100000,6537.36000000,6550.00000000,6533.75000000,6549.98000000,68.84770900
1538210400000,6549.98000000,6550.00000000,6543.00000000,6544.14000000,64.07622200
1538210700000,6544.56000000,6545.00000000,6537.49000000,6541.09000000,68.86187600
1538211000000,6540.56000000,6552.14000000,6538.50000000,6539.07000000,76.39657700
1538211300000,6539.07000000,6541.74000000,6537.68000000,6541.10000000,76.84604400
1538211600000,6539.57000000,6557.30000000,6539.57000000,6557.26000000,247.94094700
1538211900000,6557.26000000,6583.05000000,6555.01000000,6574.95000000,172.14749600
1538212200000,6574.94000000,6578.00000000,6567.30000000,6574.99000000,258.41774000
1538212500000,6574.99000000,6597.00000000,6572.83000000,6584.00000000,181.59481600
1538212800000,6583.99000000,6587.56000000,6567.81000000,6567.81000000,155.94307000
1538213100000,6569.99000000,6581.00000000,6561.01000000,6571.01000000,96.40338500
1538213400000,6574.13000000,6574.13000000,6557.04000000,6557.25000000,91.66562500
1538213700000,6558.11000000,6570.00000000,6540.63000000,6547.79000000,129.61337000
1538214000000,6547.78000000,6552.14000000,6538.00000000,6544.37000000,117.18385200
1538214300000,6544.31000000,6547.99000000,6534.66000000,6540.02000000,161.02684600
1538214600000,6538.42000000,6551.00000000,6538.42000000,6546.22000000,99.83915500
1538214900000,6545.97000000,6554.99000000,6542.29000000,6554.99000000,152.51840400
1538215200000,6552.45000000,6570.00000000,6552.45000000,6568.58000000,67.25413500
1538215500000,6568.51000000,6568.51000000,6556.00000000,6562.40000000,159.10457500
1538215800000,6562.50000000,6567.52000000,6543.85000000,6544.68000000,48.03941100
1538216100000,6544.67000000,6560.00000000,6543.85000000,6557.92000000,83.69504200
1538216400000,6557.92000000,6560.79000000,6555.11000000,6560.23000000,72.53193900
1538216700000,6559.54000000,6560.23000000,6547.66000000,6551.17000000,144.91239300
1538217000000,6551.21000000,6573.63000000,6551.21000000,6569.05000000,121.42804300
1538217300000,6569.05000000,6583.17000000,6564.38000000,6566.11000000,78.15089400
1538217600000,6566.11000000,6576.00000000,6565.63000000,6566.13000000,84.22893900
1538217900000,6568.44000000,6575.00000000,6566.01000000,6568.17000000,82.89116800
1538218200000,6568.17000000,6570.38000000,6559.48000000,6564.09000000,41.01377200
1538218500000,6560.17000000,6575.00000000,6559.48000000,6563.91000000,93.98198100
1538218800000,6563.91000000,6575.00000000,6555.25000000,6575.00000000,90.87605000
1538219100000,6575.00000000,6575.00000000,6563.08000000,6572.00000000,103.31569800
1538219400000,6572.00000000,6584.99000000,6566.68000000,6576.44000000,93.62609300
1538219700000,6576.36000000,6580.00000000,6566.43000000,6570.72000000,86.24483300
1538220000000,6568.56000000,6585.00000000,6566.45000000,6585.00000000,104.25387800
1538220300000,6582.60000000,6596.00000000,6581.10000000,6596.00000000,124.37941800
1538220600000,6595.00000000,6620.00000000,6591.10000000,6616.99000000,215.71873800
1538220900000,6616.97000000,6616.98000000,6596.98000000,6596.98000000,290.78453200
1538221200000,6596.98000000,6605.06000000,6590.01000000,6591.00000000,128.84565300
1538221500000,6591.01000000,6601.38000000,6581.12000000,6593.30000000,95.70344600
1538221800000,6594.90000000,6608.27000000,6593.29000000,6600.50000000,166.34393000
1538222100000,6600.00000000,6600.50000000,6583.41000000,6584.96000000,89.07338000
1538222400000,6584.96000000,6605.00000000,6583.41000000,6604.00000000,167.99062100
1538222700000,6603.80000000,6605.00000000,6588.61000000,6591.94000000,171.22573900
1538223000000,6591.15000000,6593.69000000,6569.78000000,6579.25000000,192.79251600
1538223300000,6583.13000000,6591.38000000,6583.13000000,6587.69000000,86.36111500
1538223600000,6586.28000000,6589.07000000,6582.52000000,6583.95000000,78.95263300
1538223900000,6583.95000000,6583.95000000,6565.94000000,6570.86000000,65.38232000
1538224200000,6568.10000000,6580.47000000,6568.10000000,6576.68000000,34.58313000
1538224500000,6576.68000000,6576.79000000,6568.13000000,6568.19000000,73.22171900
1538224800000,6568.15000000,6581.62000000,6566.00000000,6576.78000000,82.90627800
1538225100000,6576.79000000,6577.24000000,6571.19000000,6573.07000000,140.86877100
1538225400000,6573.54000000,6578.99000000,6571.26000000,6574.52000000,34.75054700
1538225700000,6578.96000000,6583.00000000,6574.40000000,6583.00000000,105.43393100
1538226000000,6582.49000000,6593.11000000,6582.00000000,6593.10000000,72.17168400
1538226300000,6592.03000000,6595.18000000,6589.96000000,6593.00000000,79.35213100
1538226600000,6591.00000000,6593.00000000,6586.32000000,6591.99000000,132.42699600
1538226900000,6591.99000000,6595.21000000,6587.01000000,6595.01000000,65.71476400
1538227200000,6595.00000000,6597.46000000,6595.00000000,6595.03000000,104.56371500
1538227500000,6595.02000000,6600.49000000,6571.21000000,6577.06000000,106.53738900
1538227800000,6577.06000000,6584.07000000,6568.20000000,6568.21000000,72.34822700
1538228100000,6569.09000000,6575.10000000,6561.00000000,6568.39000000,84.53953000
1538228400000,6564.94000000,6572.71000000,6555.83000000,6565.65000000,58.27101100
1538228700000,6566.04000000,6566.04000000,6556.66000000,6565.00000000,62.20674900
1538229000000,6564.99000000,6574.84000000,6564.97000000,6568.85000000,62.09068300
1538229300000,6568.47000000,6571.71000000,6567.02000000,6569.86000000,187.78094100
1538229600000,6569.87000000,6577.77000000,6567.90000000,6574.01000000,65.01084500
1538229900000,6575.41000000,6577.77000000,6566.25000000,6571.76000000,121.21770600
1538230200000,6571.73000000,6575.00000000,6567.65000000,6569.01000000,131.52559300
1538230500000,6569.65000000,6570.83000000,6545.14000000,6553.26000000,159.47482900
1538230800000,6553.26000000,6554.69000000,6541.14000000,6548.27000000,68.30011400
1538231100000,6548.28000000,6559.87000000,6546.88000000,6555.00000000,59.58342700
1538231400000,6551.46000000,6559.82000000,6550.58000000,6550.77000000,42.71649100
1538231700000,6555.42000000,6555.46000000,6547.02000000,6548.00000000,42.78821500
1538232000000,6548.51000000,6563.60000000,6547.06000000,6558.44000000,74.84029600
1538232300000,6559.12000000,6559.84000000,6554.44000000,6555.95000000,35.78115700
1538232600000,6555.19000000,6563.00000000,6554.43000000,6558.01000000,93.59741900
1538232900000,6561.40000000,6561.69000000,6556.99000000,6561.48000000,87.81689200
1538233200000,6561.59000000,6587.32000000,6561.48000000,6580.84000000,103.23522600
1538233500000,6582.77000000,6593.00000000,6578.46000000,6588.99000000,158.96364600
1538233800000,6588.01000000,6595.76000000,6585.00000000,6593.91000000,243.51748300
1538234100000,6593.91000000,6594.94000000,6579.44000000,6580.00000000,119.49029800
1538234400000,6580.01000000,6584.95000000,6578.59000000,6584.79000000,93.04900500
1538234700000,6584.79000000,6591.45000000,6582.21000000,6590.23000000,107.73264800
