0,1,2,3,4,5
1542412800000,5650.57000000,5654.64000000,5630.96000000,5635.32000000,149.39721700
1542413100000,5635.18000000,5637.76000000,5627.99000000,5633.79000000,99.32753100
1542413400000,5633.78000000,5649.00000000,5633.78000000,5641.38000000,98.60177600
1542413700000,5641.38000000,5654.43000000,5639.65000000,5653.41000000,97.28382800
1542414000000,5652.15000000,5653.86000000,5641.85000000,5644.20000000,75.34446100
1542414300000,5645.09000000,5645.09000000,5634.14000000,5635.81000000,73.66682800
1542414600000,5636.01000000,5644.68000000,5634.16000000,5644.28000000,74.33076000
1542414900000,5644.28000000,5644.98000000,5630.13000000,5639.48000000,84.10895200
1542415200000,5638.06000000,5641.00000000,5634.61000000,5634.72000000,61.92175500
1542415500000,5635.81000000,5638.99000000,5629.24000000,5635.00000000,74.46359600
1542415800000,5630.97000000,5634.64000000,5621.68000000,5626.64000000,95.71061700
1542416100000,5628.07000000,5629.78000000,5618.03000000,5618.23000000,109.68681100
1542416400000,5618.98000000,5621.64000000,5617.11000000,5617.80000000,66.95408400
1542416700000,5617.80000000,5618.80000000,5604.74000000,5616.00000000,104.89535200
1542417000000,5616.04000000,5616.31000000,5606.24000000,5610.00000000,74.54126500
1542417300000,5610.20000000,5627.03000000,5610.00000000,5626.97000000,81.96246600
1542417600000,5626.78000000,5627.16000000,5619.37000000,5626.32000000,72.04900400
1542417900000,5623.72000000,5627.28000000,5621.73000000,5622.40000000,57.84783900
1542418200000,5622.16000000,5622.94000000,5614.24000000,5616.25000000,90.01127600
1542418500000,5616.25000000,5627.01000000,5613.19000000,5622.00000000,90.68946100
1542418800000,5622.32000000,5625.90000000,5618.54000000,5621.57000000,73.16350800
1542419100000,5620.78000000,5622.64000000,5618.54000000,5620.07000000,67.43324500
1542419400000,5620.27000000,5623.04000000,5610.88000000,5611.60000000,94.57437300
1542419700000,5611.59000000,5614.99000000,5600.24000000,5614.99000000,89.38573500
1542420000000,5613.11000000,5615.00000000,5606.72000000,5607.58000000,78.98681100
1542420300000,5607.58000000,5610.15000000,5596.28000000,5604.80000000,92.65360900
1542420600000,5604.80000000,5604.80000000,5594.20000000,5594.98000000,103.74222200
1542420900000,5594.97000000,5598.05000000,5587.00000000,5596.67000000,112.12132900
1542421200000,5594.78000000,5605.00000000,5592.35000000,5594.58000000,180.64678200
1542421500000,5592.71000000,5596.00000000,5584.46000000,5588.32000000,84.50158800
1542421800000,5589.64000000,5599.90000000,5585.22000000,5597.90000000,87.50510000
1542422100000,5597.20000000,5599.89000000,5584.46000000,5587.44000000,110.02830000
1542422400000,5587.24000000,5588.47000000,5573.00000000,5573.00000000,129.33618800
1542422700000,5573.01000000,5586.48000000,5573.00000000,5584.22000000,87.36662600
1542423000000,5584.22000000,5596.46000000,5582.57000000,5591.01000000,122.54151300
1542423300000,5592.51000000,5596.28000000,5586.69000000,5595.26000000,95.06031000
