0,1,2,3,4,5
1504224000000,4689.89000000,4731.13000000,4689.89000000,4731.13000000,2.18768400
1504224900000,4703.02000000,4731.13000000,4703.02000000,4711.26000000,2.11870700
1504225800000,4707.27000000,4745.35000000,4706.09000000,4715.00000000,3.23073800
1504226700000,4718.11000000,4737.76000000,4717.68000000,4721.05000000,8.17454400
1504227600000,4730.05000000,4730.05000000,4714.73000000,4717.43000000,6.75501600
1504228500000,4721.69000000,4740.00000000,4717.42000000,4723.92000000,11.31567100
1504229400000,4736.00000000,4766.99000000,4723.92000000,4725.00000000,5.42537500
1504230300000,4725.00000000,4766.84000000,4701.11000000,4725.00000000,4.61528200
1504231200000,4740.99000000,4751.34000000,4726.24000000,4728.13000000,6.83757100
1504232100000,4759.97000000,4767.00000000,4723.00000000,4730.04000000,2.32133800
1504233000000,4730.10000000,4766.88000000,4730.10000000,4735.16000000,1.51936700
1504233900000,4735.27000000,4766.05000000,4735.27000000,4735.96000000,4.46241700
1504234800000,4767.00000000,4767.00000000,4719.05000000,4719.05000000,5.71986700
1504235700000,4719.05000000,4719.05000000,4719.05000000,4719.05000000,0.29099700
1504236600000,4719.05000000,4719.05000000,4719.05000000,4719.05000000,2.73057200
1504237500000,4720.00000000,4730.00000000,4713.67000000,4714.73000000,7.94283200
1504238400000,4714.73000000,4734.99000000,4699.13000000,4720.20000000,16.19541200
1504239300000,4705.41000000,4719.99000000,4685.36000000,4717.00000000,9.43460300
1504240200000,4685.36000000,4706.00000000,4683.36000000,4695.25000000,7.67974700
1504241100000,4706.63000000,4706.63000000,4672.00000000,4672.00000000,7.51376600
1504242000000,4672.00000000,4678.07000000,4654.88000000,4678.07000000,4.96976700
1504242900000,4678.07000000,4678.07000000,4678.07000000,4678.07000000,0.90501500
1504243800000,4678.07000000,4678.07000000,4678.07000000,4678.07000000,0.00000000
1504244700000,4664.15000000,4688.96000000,4664.14000000,4664.14000000,2.87188700
1504245600000,4664.14000000,4676.44000000,4656.30000000,4656.30000000,5.43773000
1504246500000,4656.30000000,4656.30000000,4656.30000000,4656.30000000,0.00000000
1504247400000,4696.00000000,4696.99000000,4656.30000000,4673.24000000,6.04251300
1504248300000,4673.25000000,4681.36000000,4666.66000000,4666.66000000,2.69131100
1504249200000,4666.66000000,4704.12000000,4666.66000000,4704.12000000,11.25501600
1504250100000,4704.12000000,4710.06000000,4691.01000000,4705.11000000,7.16210300
1504251000000,4705.11000000,4713.80000000,4687.53000000,4696.14000000,6.10450200
1504251900000,4696.14000000,4713.00000000,4692.17000000,4707.50000000,12.96276200
1504252800000,4715.00000000,4745.79000000,4708.09000000,4708.09000000,10.95480700
1504253700000,4708.09000000,4762.99000000,4708.09000000,4762.99000000,5.62852000
1504254600000,4731.12000000,4750.00000000,4731.12000000,4749.63000000,4.61437000
1504255500000,4750.00000000,4750.00000000,4731.00000000,4749.99000000,13.83106500
1504256400000,4731.01000000,4749.99000000,4731.00000000,4745.32000000,6.65224700
1504257300000,4745.32000000,4749.99000000,4731.01000000,4749.99000000,8.07911800
1504258200000,4749.99000000,4750.00000000,4731.00000000,4731.01000000,11.26265300
1504259100000,4731.01000000,4749.99000000,4731.00000000,4742.46000000,8.77782100
1504260000000,4739.33000000,4742.47000000,4735.98000000,4735.98000000,3.46048300
1504260900000,4735.98000000,4778.19000000,4735.98000000,4766.01000000,6.78084100
1504261800000,4755.28000000,4766.00000000,4753.77000000,4766.00000000,8.47755000
1504262700000,4764.87000000,4776.29000000,4761.41000000,4761.42000000,8.58154100
1504263600000,4761.42000000,4770.38000000,4725.88000000,4770.38000000,10.89588300
1504264500000,4750.93000000,4778.20000000,4750.92000000,4766.07000000,8.35372700
1504265400000,4766.07000000,4798.46000000,4738.89000000,4738.89000000,7.31536500
1504266300000,4752.92000000,4775.00000000,4750.83000000,4775.00000000,7.30066400
1504267200000,4775.00000000,4780.00000000,4736.35000000,4780.00000000,3.86557600
1504268100000,4752.82000000,4780.00000000,4752.82000000,4780.00000000,0.32705300
1504269000000,4770.30000000,4780.00000000,4764.16000000,4780.00000000,3.26376600
1504269900000,4780.00000000,4793.00000000,4780.00000000,4793.00000000,0.57347800
