0,1,2,3,4,5
1539129600000,6656.67000000,6659.95000000,6645.60000000,6645.61000000,179.98949400
1539130500000,6648.01000000,6652.99000000,6642.08000000,6650.00000000,231.29032900
1539131400000,6650.08000000,6652.45000000,6645.00000000,6648.02000000,257.39127400
1539132300000,6648.01000000,6648.02000000,6630.84000000,6644.38000000,180.58363900
1539133200000,6644.38000000,6650.00000000,6641.02000000,6647.01000000,79.87179100
1539134100000,6647.02000000,6652.45000000,6642.50000000,6642.58000000,244.49803800
1539135000000,6642.58000000,6643.93000000,6632.27000000,6636.20000000,251.40954300
1539135900000,6636.20000000,6643.60000000,6633.65000000,6640.72000000,111.31147800
1539136800000,6640.76000000,6642.00000000,6637.80000000,6640.95000000,364.45473100
1539137700000,6640.95000000,6645.62000000,6638.10000000,6638.91000000,379.39681400
1539138600000,6638.91000000,6645.63000000,6638.68000000,6641.32000000,138.27973900
1539139500000,6639.01000000,6641.31000000,6633.65000000,6634.47000000,115.59124600
1539140400000,6634.73000000,6636.10000000,6625.00000000,6629.51000000,90.96493300
1539141300000,6629.52000000,6633.05000000,6595.00000000,6606.20000000,597.76052500
1539142200000,6606.20000000,6614.46000000,6600.01000000,6612.00000000,203.02375100
1539143100000,6611.55000000,6619.98000000,6609.00000000,6616.06000000,83.89124200
1539144000000,6612.20000000,6625.98000000,6612.20000000,6617.16000000,111.79839100
1539144900000,6617.16000000,6618.82000000,6608.49000000,6615.05000000,86.22271200
1539145800000,6612.10000000,6620.28000000,6600.00000000,6611.00000000,184.32176000
1539146700000,6611.00000000,6611.19000000,6590.66000000,6594.40000000,199.17987000
1539147600000,6594.40000000,6601.71000000,6559.50000000,6572.60000000,649.64917500
1539148500000,6573.32000000,6574.87000000,6555.11000000,6556.19000000,274.17544700
1539149400000,6556.24000000,6565.84000000,6542.10000000,6555.00000000,643.31692600
1539150300000,6555.00000000,6561.67000000,6549.05000000,6555.00000000,260.01037900
1539151200000,6554.99000000,6567.83000000,6530.00000000,6562.32000000,650.32011800
1539152100000,6562.32000000,6573.30000000,6559.55000000,6571.01000000,195.07520700
1539153000000,6571.01000000,6574.64000000,6559.54000000,6573.37000000,141.99330100
1539153900000,6572.00000000,6579.11000000,6571.33000000,6575.40000000,136.02500400
1539154800000,6575.40000000,6578.91000000,6564.35000000,6565.06000000,145.61689500
1539155700000,6564.90000000,6576.48000000,6559.00000000,6570.34000000,95.10708500
1539156600000,6572.72000000,6576.98000000,6564.39000000,6572.00000000,134.31870600
1539157500000,6572.84000000,6577.77000000,6571.00000000,6576.98000000,94.07238400
1539158400000,6576.88000000,6577.00000000,6565.68000000,6567.91000000,84.84922100
1539159300000,6567.91000000,6577.59000000,6566.27000000,6567.03000000,130.54062000
1539160200000,6567.03000000,6574.45000000,6567.00000000,6569.98000000,70.52928100
1539161100000,6570.00000000,6594.12000000,6568.01000000,6589.00000000,183.87488000
1539162000000,6589.95000000,6598.17000000,6579.80000000,6598.17000000,218.26736300
